credit,default,AGE,MARRIAGE,EDUCATION_graduate school,PAY_2,BILL_AMT5,PAY_AMT6
360000,0,44,1,0,-2,0,0
140000,0,38,1,0,0,95912,6000
50000,0,47,1,0,0,13460,846
70000,0,35,1,0,-1,1311,0
60000,0,48,2,0,2,37988,1600
360000,0,39,2,0,-2,560,0
240000,0,40,1,1,-1,4100,4732
200000,0,30,2,1,-2,8536,16072
100000,0,35,1,0,0,83869,3600
50000,0,41,1,0,0,12458,464
100000,0,41,2,0,0,70468,2539
270000,0,42,2,0,-2,637,0
50000,0,48,1,0,0,6373,1500
300000,0,41,1,0,-1,5113,6532
50000,1,40,1,0,0,32479,1000
80000,0,41,1,0,-1,1596,0
200000,0,31,1,1,0,74090,2700
340000,1,31,2,0,4,304508,287982
310000,0,31,1,1,-2,0,3008
80000,0,31,2,0,0,10287,4122
210000,0,31,2,1,-1,-174,1125
80000,0,32,2,1,0,78091,3000
500000,0,32,1,0,0,440026,443001
260000,0,35,1,0,0,21946,20060
120000,0,41,1,0,-1,6013,7600
100000,0,41,1,0,0,68116,2434
60000,1,35,1,0,0,34488,1500
190000,0,36,1,1,-1,6383,1809
100000,1,35,1,0,2,103384,8600
380000,0,37,1,0,0,15949,3000
350000,1,44,2,1,2,1807,5628
100000,0,39,1,0,0,70400,0
100000,0,31,2,1,0,53183,2000
150000,0,32,1,0,-1,3360,4358
150000,1,33,1,0,2,8823,0
150000,0,38,1,1,0,508,0
460000,0,35,2,1,-1,228126,0
100000,1,44,2,0,2,105598,4500
230000,0,38,2,0,0,82564,3000
10000,1,38,1,0,3,5039,0
200000,0,44,1,0,-2,390,540
140000,0,34,1,0,0,93273,4000
370000,0,46,1,0,-2,4577,2150
50000,0,49,1,0,0,0,0
160000,0,36,1,0,-1,740,0
80000,0,43,2,0,0,50001,1797
240000,0,33,2,1,0,39694,7458
160000,0,33,2,0,2,-772,3000
50000,1,44,1,0,0,2900,0
180000,0,38,2,0,0,142612,6288
50000,0,46,1,0,0,816,2934
500000,0,32,2,1,0,202853,7000
200000,0,34,1,1,-2,11564,22699
60000,0,44,2,0,0,32113,1300
50000,0,46,2,0,3,10147,400
50000,1,44,2,0,2,44644,2000
210000,1,27,2,0,-2,0,0
60000,0,27,1,0,2,12581,1000
140000,1,28,2,1,-1,1914,3287
260000,1,35,1,1,-2,360,0
300000,0,40,1,1,-2,25,7140
500000,0,36,1,0,-2,19611,62754
140000,0,34,1,1,-1,0,1380
290000,1,49,1,0,2,202300,10188
360000,0,27,2,1,0,71180,2327
20000,0,27,2,0,0,12331,3390
190000,0,27,2,0,0,124837,7000
150000,0,28,2,1,0,43311,176
100000,1,28,2,1,0,20378,4000
310000,0,29,2,1,0,50803,30000
500000,0,29,2,1,0,84609,5000
120000,0,28,2,0,-1,396,396
200000,0,28,1,0,0,59253,1800
180000,0,30,2,1,0,2018,2159
50000,1,30,2,0,0,19583,441
210000,0,30,2,1,0,52108,2000
230000,1,30,2,1,2,228022,32000
200000,0,30,2,1,-2,2698,2213
100000,1,31,2,0,0,101384,7800
250000,0,31,2,0,0,26683,3000
200000,0,31,1,0,2,1580,2508
50000,0,31,1,0,0,3251,500
170000,0,31,1,0,-1,23475,0
70000,0,32,1,0,0,23808,1400
260000,0,31,1,1,0,49909,29
60000,0,32,2,0,0,26607,1000
120000,1,31,2,0,-2,7501,0
100000,0,33,2,0,0,54664,2000
500000,0,34,2,1,0,107136,60038
230000,0,34,1,0,-1,1865,1873
330000,0,34,1,0,0,11383,90000
360000,0,35,1,1,-2,10763,27696
180000,0,44,1,0,-2,0,0
180000,1,35,1,0,0,28739,33000
140000,0,35,2,0,0,81465,3000
260000,0,37,1,1,2,60315,4000
220000,0,36,1,1,-2,-1184,3500
100000,0,42,1,0,-1,631,2113
280000,0,39,1,1,-1,0,9436
100000,0,40,2,0,-1,2816,0
290000,0,46,1,0,0,168322,5100
360000,0,48,1,1,0,199002,8000
290000,0,46,1,0,0,11000,500
60000,0,39,1,0,0,30330,1056
80000,1,44,2,1,0,55489,2500
180000,0,42,1,0,0,91966,3234
200000,0,37,2,1,-1,0,1589
170000,0,44,2,1,-1,4956,626
780000,0,41,2,0,-2,72628,25695
340000,0,42,3,1,-1,265431,145000
200000,0,39,1,0,-2,0,0
350000,0,45,1,1,-1,291,291
360000,1,39,1,0,0,307035,2599
130000,0,41,1,0,0,635,2893
310000,0,44,1,0,0,100656,5000
110000,0,46,1,0,0,50951,1893
260000,0,44,1,0,-1,0,0
290000,0,44,1,1,-2,7388,8106
200000,0,37,1,1,-1,22155,30075
130000,1,40,1,0,0,24873,3000
60000,0,28,2,1,0,19213,900
20000,0,30,2,0,0,17155,1000
300000,0,31,1,0,-1,15257,2000
70000,0,39,1,0,0,136744,4859
240000,1,35,1,0,2,264,264
60000,0,29,2,1,-1,4557,7695
240000,0,28,2,1,-2,590,1720
200000,0,29,1,0,-1,0,1089
500000,0,31,2,1,0,70198,4313
140000,1,28,3,0,0,49783,620
210000,0,29,1,0,0,40509,2000
240000,0,31,1,0,-1,749,2900
240000,0,30,2,1,-2,0,0
160000,0,28,2,1,2,11825,2000
50000,0,29,2,1,0,9759,364
400000,0,29,2,1,-1,70732,66660
440000,0,29,2,0,-1,229680,7530
150000,0,30,1,1,0,131426,3500
100000,1,27,1,0,-2,0,1198
120000,0,32,1,1,-1,1549,787
50000,0,28,1,0,2,2400,0
150000,1,32,2,1,2,123954,5100
360000,0,30,2,1,-2,0,0
260000,0,29,1,0,0,105518,3230
240000,1,43,1,0,0,230480,7902
180000,0,41,3,0,0,66202,2120
210000,0,42,1,0,-1,3319,1607
70000,0,34,2,0,-1,11632,7851
500000,0,35,2,1,0,14384,402
500000,0,48,2,0,0,45212,10000
180000,0,28,2,1,0,75046,10036
120000,0,31,1,0,0,34360,1000
200000,0,33,1,0,0,8967,2000
140000,0,33,1,0,0,66441,3096
20000,1,34,2,0,-2,0,0
220000,0,39,1,1,-1,419,419
290000,1,32,1,1,-2,1509,2032
260000,0,37,2,0,-1,188,526
220000,0,34,2,1,0,23728,300
80000,0,40,0,0,2,779,4239
160000,0,41,1,0,0,13833,364
500000,0,37,2,1,0,61248,4128
230000,0,42,1,0,-2,33389,3000
120000,1,39,1,0,-2,0,0
360000,0,38,1,1,-2,1947,2003
220000,0,39,2,1,-1,4040,0
120000,0,32,2,1,2,1594,1133
360000,0,33,2,0,-1,9743,536
120000,1,42,1,1,-1,607,1203
50000,0,32,1,1,0,32329,1400
290000,0,35,1,0,0,110016,2060
230000,0,38,1,0,0,4227,215
200000,0,36,1,1,-2,0,0
370000,0,48,1,0,0,255491,9004
50000,0,40,2,0,0,32474,1500
50000,0,32,1,0,-2,0,0
20000,0,44,2,0,0,15119,83
260000,0,36,1,1,0,79025,4000
230000,0,42,1,0,-1,240,0
200000,0,36,1,0,-1,696,2265
340000,0,36,1,1,0,32110,4116
220000,0,32,1,0,0,6423,1000
340000,0,36,1,1,-1,14111,5666
200000,0,42,1,0,-1,400,0
180000,0,44,1,0,-2,0,0
50000,0,43,2,0,0,19225,800
80000,0,38,2,1,0,49153,1641
160000,0,31,1,0,-1,0,0
80000,0,48,1,0,0,23359,3000
30000,1,37,2,1,-1,528,0
230000,0,42,2,1,-2,830,0
400000,0,42,2,0,-1,59247,10435
200000,0,42,2,0,-1,11989,27000
20000,1,46,1,0,0,8647,322
200000,0,38,1,1,-1,18517,6653
140000,0,34,2,1,-1,6400,1000
360000,0,29,2,1,0,134294,12000
360000,0,36,1,1,-2,-1,0
390000,0,45,2,0,0,205750,7422
390000,1,41,2,1,-2,-13,13
160000,0,35,1,0,-1,7278,1470
340000,0,44,2,1,-2,11372,2222
280000,0,36,1,1,2,59211,378
500000,0,42,2,1,-1,39095,0
60000,0,46,2,1,0,21196,0
420000,0,37,2,0,0,20328,1500
160000,0,38,1,1,0,0,0
230000,0,34,2,0,-1,316,466
230000,1,31,2,1,0,82460,2500
280000,0,36,1,0,-2,2874,7029
180000,0,31,2,0,0,1680,4374
100000,1,40,1,1,-2,150,1424
180000,0,33,2,1,-1,0,1640
30000,0,46,2,0,0,0,0
320000,0,39,1,0,0,589,0
590000,0,39,1,0,0,128798,4944
130000,0,38,1,0,-1,18817,6
130000,0,33,1,1,-1,801,0
280000,0,41,1,0,-1,0,0
90000,0,40,1,0,0,87765,3200
320000,0,30,1,0,-2,-27,3700
160000,0,31,1,0,0,31133,2473
150000,0,37,1,0,0,98188,4100
40000,0,48,1,0,0,17331,5000
180000,0,31,1,0,0,73627,3000
550000,0,39,2,0,0,217738,6207
50000,0,45,1,1,2,18855,1000
220000,1,36,2,1,0,181859,143779
360000,0,40,2,0,-1,31747,19607
250000,0,35,2,0,0,46144,12500
340000,0,46,1,1,0,83439,3098
180000,0,44,1,1,-1,21398,0
30000,1,48,2,0,2,12134,1000
300000,1,33,2,0,-1,-694,5000
40000,0,37,1,0,0,9594,500
500000,0,47,1,1,0,8728,0
180000,0,41,1,1,0,42954,5445
350000,0,44,1,1,0,150,0
90000,0,48,2,0,-2,9167,526
240000,0,31,2,0,0,211449,7700
50000,0,46,3,0,0,4716,500
220000,0,33,2,1,2,1205,705
180000,0,38,2,0,0,8992,2000
400000,0,37,1,0,-2,11286,16520
220000,1,42,1,1,2,2500,0
180000,0,48,1,0,-1,1842,2240
80000,1,38,1,0,0,0,0
360000,0,37,2,1,0,121771,9000
170000,0,49,2,1,0,118759,2200
130000,0,48,1,0,-2,749,849
290000,0,30,1,1,0,69234,0
90000,0,32,1,0,0,86365,24
130000,0,32,2,0,0,6918,6561
140000,0,48,3,1,-1,780,0
510000,0,48,2,0,0,24040,22503
50000,0,39,1,1,-1,6000,1911
200000,0,40,2,1,-1,948,1302
200000,0,37,2,1,0,52122,2000
400000,0,36,2,0,0,30680,600
310000,0,35,1,1,-1,1100,0
210000,0,46,1,1,0,59060,5030
90000,0,33,1,0,0,24653,1000
270000,0,31,2,1,0,1144,0
30000,1,39,1,0,0,27436,1000
30000,0,41,1,0,0,11083,1500
210000,0,36,1,0,-1,1187,1870
110000,0,43,1,1,0,105080,12700
160000,0,42,1,0,-2,522,978
380000,0,30,2,1,0,32518,1332
140000,0,33,2,1,-2,854,673
250000,0,44,1,0,0,136182,4466
150000,0,39,2,1,-1,10965,4328
230000,1,43,2,0,2,239299,3
220000,1,49,1,1,-2,4488,0
60000,0,39,1,0,2,23552,3000
50000,1,41,1,0,0,48512,2000
300000,0,40,1,0,-2,280,0
320000,0,41,1,0,-2,722,3088
250000,0,43,1,1,-2,0,0
200000,0,42,1,0,-1,150,939
110000,0,36,1,0,-1,1037,6233
50000,0,46,2,0,0,15948,1000
300000,0,45,2,0,-1,0,289
50000,0,33,1,0,2,25193,2030
230000,0,42,1,0,-1,12552,2518
30000,1,36,1,0,-1,-120,21947
30000,0,41,1,0,2,13749,5548
290000,0,41,1,0,0,7221,3659
210000,0,47,1,1,-2,0,2197
200000,0,46,1,0,-1,827,827
150000,0,41,1,0,-2,3630,11071
110000,0,45,1,1,0,1378,825
20000,1,43,1,0,0,18120,0
360000,0,28,2,1,0,87458,5199
230000,0,35,1,1,0,77076,3226
60000,0,38,1,0,0,39490,3000
470000,0,45,1,0,0,114451,15000
120000,0,29,2,1,0,-1320,1616
50000,0,35,2,0,0,8144,7000
140000,0,40,1,1,-1,0,0
500000,0,39,1,1,-1,920,0
400000,1,41,2,0,-2,330,330
310000,0,34,2,0,0,53065,140994
320000,1,42,1,1,0,252323,8000
330000,0,41,1,1,-1,1610,11938
240000,0,38,1,0,0,208015,9000
290000,0,36,1,0,-2,3589,10919
150000,0,39,1,1,-1,384,280
50000,0,34,1,0,0,2390,734
210000,0,37,1,1,0,198,0
150000,0,38,1,1,-2,3617,17120
210000,0,46,1,0,2,0,0
180000,0,40,1,1,-1,5993,159000
360000,1,33,2,1,-2,0,0
220000,0,33,2,0,0,177657,6659
160000,0,40,1,0,-1,0,660
500000,0,40,1,0,0,-9,121
100000,0,43,1,0,2,92471,3106
80000,1,47,1,0,-2,1049,6309
360000,1,35,2,0,-2,0,0
230000,0,49,1,0,0,151047,8000
180000,0,33,2,1,-2,0,1331
200000,1,44,2,1,0,134497,3100
60000,0,45,1,0,0,3124,1326
280000,0,35,1,1,0,186892,8000
80000,1,48,1,0,-1,0,546
200000,0,40,1,1,-2,0,0
50000,0,37,2,0,0,3746,10000
460000,0,34,2,1,-1,5739,7419
220000,0,34,1,1,-1,13526,2287
170000,0,37,1,1,0,25081,396
50000,0,41,1,0,0,19624,1100
210000,0,44,1,1,0,43200,10125
20000,0,31,1,0,2,11342,0
230000,0,46,1,1,-2,0,0
390000,0,32,2,1,0,38671,14009
180000,0,34,2,0,0,6939,191
130000,0,33,1,0,-2,0,0
250000,0,43,1,0,-2,278,278
500000,1,37,1,1,-1,61385,56733
240000,0,40,2,1,0,84878,4000
270000,0,39,2,0,-2,0,717
450000,0,44,2,0,-2,14234,0
280000,1,33,1,0,0,88281,3328
170000,0,42,2,1,-1,948,0
280000,0,30,2,1,-1,2829,4139
170000,0,43,1,0,0,41334,1529
200000,0,37,2,1,0,23374,1200
380000,0,33,2,1,0,44276,8500
500000,0,44,2,1,-2,0,0
40000,0,29,2,1,0,0,0
150000,1,29,1,0,0,140513,102
220000,0,34,1,0,0,42743,3000
200000,0,29,2,1,0,190936,5400
360000,0,43,1,1,-2,0,0
100000,0,36,1,1,-1,890,1072
420000,1,34,1,0,0,0,228548
200000,0,39,1,1,-2,0,0
310000,1,36,2,0,0,225814,8619
180000,0,34,2,0,0,25686,1200
500000,0,32,1,0,-1,55468,2254
230000,0,35,2,1,-2,0,150
50000,0,40,2,1,0,21095,20702
250000,0,40,1,1,2,8887,200
150000,0,31,2,0,2,24791,950
50000,0,34,1,0,0,19515,3734
100000,1,35,1,0,0,15785,50000
110000,1,42,2,0,2,41373,1600
210000,0,38,2,0,0,87835,2500
150000,0,45,2,1,-2,0,0
80000,0,44,1,1,-1,737,4290
200000,1,48,1,0,-1,10569,9208
150000,1,35,2,1,2,49928,2000
100000,0,39,1,0,-1,0,0
110000,0,32,2,1,0,34975,1495
240000,0,33,2,1,0,78556,3000
80000,0,42,1,0,-2,0,0
180000,1,35,2,1,0,150,0
180000,0,35,2,0,-2,0,0
400000,0,31,2,1,-2,687,40024
260000,0,41,1,0,0,218383,21000
160000,1,47,1,0,3,836,836
240000,0,34,1,0,0,11337,1000
260000,0,35,1,1,-2,0,0
160000,0,38,2,0,0,127366,4360
80000,0,43,2,0,0,50779,1800
480000,1,39,1,1,0,80274,30042
270000,0,41,1,0,0,43869,1686
100000,1,40,2,0,0,46160,0
300000,0,40,2,0,-1,390,390
450000,0,40,2,0,-1,18065,48551
360000,0,43,1,1,-2,0,0
170000,0,40,1,0,0,116430,4611
50000,0,36,1,0,0,19809,1000
50000,1,30,2,0,0,5557,0
240000,1,31,1,0,2,3805,0
440000,0,34,2,0,0,222734,8300
180000,0,35,2,0,0,161855,7500
140000,0,40,2,0,-2,0,0
150000,0,34,2,1,-1,0,0
100000,0,35,2,0,0,77503,2700
190000,0,40,1,0,0,132958,10600
200000,0,40,1,1,-1,-171,0
260000,0,41,1,1,0,169689,514
580000,1,34,1,0,2,486721,16846
100000,0,36,2,0,0,77499,5000
400000,0,40,1,1,-1,516,422
350000,0,32,2,1,-1,9326,4019
140000,1,43,1,0,2,48461,1652
90000,0,46,1,0,-1,846,696
180000,1,40,1,1,-1,0,207
150000,0,41,1,1,-2,0,0
200000,1,40,2,1,-2,0,0
390000,0,39,1,0,0,191162,7800
180000,1,28,2,0,-1,416,0
90000,0,28,2,1,2,8680,20000
240000,0,29,1,0,0,66901,2475
320000,1,28,2,1,-1,9473,1386
90000,1,28,2,1,3,90347,3301
200000,0,40,1,1,-1,1016,7770
210000,1,41,2,1,-1,23560,0
160000,1,31,1,0,2,143005,5100
100000,0,28,2,1,0,65345,3000
240000,0,29,2,1,0,191762,5323
50000,0,50,1,0,0,15509,579
50000,0,50,1,0,0,16234,532
20000,1,52,1,0,0,14456,0
320000,0,50,1,1,-1,0,240
60000,1,50,1,0,-1,670,9398
230000,0,49,1,1,-2,3970,3684
170000,0,50,1,1,-1,582,75
400000,0,49,1,1,2,0,2951
200000,0,50,2,0,-1,5475,15837
250000,0,50,1,0,-2,39618,32701
460000,1,50,1,0,0,429966,15522
10000,0,54,2,0,-1,0,0
50000,0,50,1,0,0,44351,1600
150000,1,50,1,0,-2,0,0
290000,0,50,1,0,0,233251,40211
50000,0,58,1,0,0,9692,500
120000,0,65,1,0,0,57695,840
250000,0,53,1,1,-1,880,590
500000,1,54,1,0,-2,0,0
160000,0,55,1,0,0,56853,5000
60000,0,58,1,0,2,28271,1131
10000,1,52,3,0,4,8325,900
20000,0,50,1,0,-1,501,4030
80000,1,51,1,0,0,25766,1100
100000,0,57,1,0,0,101475,4000
30000,0,53,1,0,2,33305,3101
230000,0,53,2,0,0,115497,4507
360000,1,53,1,0,-2,0,150
30000,0,52,1,0,0,16288,1000
300000,0,52,1,0,0,221123,9000
110000,0,64,1,0,0,12609,2000
450000,0,54,1,1,-2,0,0
330000,0,53,1,0,0,196860,184036
240000,0,55,1,0,0,78883,3000
100000,0,55,1,0,0,9584,0
30000,0,56,1,0,0,29542,1188
120000,0,50,1,0,0,80987,0
310000,0,50,1,0,-1,4351,1206
290000,0,51,1,1,-2,4352,720
230000,0,52,1,0,-2,0,236
270000,0,52,1,0,0,22950,4000
160000,0,52,2,0,0,23433,0
280000,0,51,1,0,2,201679,6000
20000,1,54,1,0,2,8824,0
400000,0,55,1,1,-1,179290,126743
50000,0,56,2,0,-1,4419,0
130000,0,52,1,0,0,42704,0
100000,0,56,0,0,2,30444,0
400000,0,55,1,0,-1,2173,4500
120000,1,54,1,0,-2,700,0
200000,1,58,1,1,2,140632,5000
260000,0,55,1,1,-2,0,0
110000,0,56,1,1,0,22456,800
260000,1,65,1,0,-2,0,0
220000,0,56,1,1,-2,5889,165
60000,0,61,1,0,0,28069,1201
140000,0,56,1,0,-1,16066,3000
100000,0,50,1,0,0,22895,2000
360000,0,51,2,0,-1,4540,4421
160000,0,52,1,0,-1,1313,7428
30000,1,52,1,0,2,24660,3000
200000,0,52,1,0,0,293038,4500
330000,0,59,2,0,0,76180,2139
80000,0,56,1,0,0,2188,0
140000,1,56,1,1,0,96264,4200
270000,0,55,1,0,-1,836,1258
90000,0,50,1,0,0,82168,3081
120000,0,50,2,0,-1,25888,3000
50000,0,50,1,0,0,39643,1420
320000,0,52,1,0,-2,2355,0
80000,0,56,2,0,0,45859,1900
180000,0,58,1,0,-2,1504,1000
60000,0,51,2,0,0,20793,3000
440000,0,54,1,1,0,152404,4500
50000,1,50,1,0,-1,457,10379
160000,0,50,2,1,-2,316,316
50000,0,51,1,0,2,0,0
50000,1,57,2,0,2,0,0
140000,1,54,2,1,3,18721,1900
80000,0,57,1,0,0,40866,1805
300000,0,53,0,0,-2,0,0
40000,0,60,1,0,0,8204,2000
30000,1,54,1,0,0,27028,1068
300000,1,50,1,0,-2,0,4886
20000,1,59,1,0,2,12721,0
20000,0,54,2,0,0,18773,1000
140000,0,56,1,0,0,16800,2000
200000,1,49,1,0,-1,54723,2286
200000,0,50,1,1,2,750,845
400000,0,50,2,0,-1,3170,1160
290000,0,50,1,0,2,179061,7000
210000,0,53,1,0,0,88779,3202
50000,0,54,1,0,0,17125,608
20000,0,56,2,0,0,14526,0
360000,0,54,2,1,-1,621,0
70000,1,53,1,0,0,48805,2000
80000,0,52,1,0,2,68002,3000
230000,0,66,1,0,-2,0,0
30000,0,52,2,0,0,21822,463
500000,0,52,1,1,0,74831,20067
260000,0,51,1,1,-1,0,0
330000,1,58,1,1,-2,0,0
350000,0,59,1,1,-2,0,0
200000,0,50,1,0,-2,0,0
130000,0,52,2,0,0,113962,4200
610000,0,50,1,0,-1,20515,1070
330000,0,51,1,0,0,173688,6000
70000,1,51,1,0,2,46611,1900
110000,0,51,2,0,0,91413,4000
120000,0,51,1,1,0,99081,0
480000,0,52,1,1,-2,73914,56447
80000,0,52,2,0,0,45630,0
200000,0,52,1,1,-1,153,0
20000,0,51,1,0,0,14894,600
230000,1,70,1,0,0,151816,5000
40000,0,52,2,0,0,36514,3200
350000,0,56,1,0,-2,10477,12876
360000,0,56,1,0,-1,-7,0
30000,0,67,1,0,2,29555,1200
360000,1,61,1,0,0,263229,9794
30000,1,60,1,0,2,1950,0
120000,1,61,1,0,2,59174,2200
20000,0,56,1,0,0,17081,11
140000,1,56,1,1,2,1450,0
20000,1,59,1,0,2,0,0
80000,0,54,1,0,0,390,390
360000,0,56,1,0,-2,0,253
50000,0,56,1,0,0,16198,692
150000,0,55,1,1,-1,25007,168381
20000,0,53,2,0,4,19118,1600
10000,1,53,2,0,2,9000,9000
100000,0,56,2,0,-1,3863,390
360000,1,73,1,0,-2,0,0
170000,0,53,2,0,-2,0,0
70000,0,55,1,0,0,26734,1060
30000,0,53,1,0,0,12891,0
80000,1,54,2,1,0,48981,2000
100000,0,58,2,0,0,74453,3000
20000,1,56,1,0,3,9720,0
60000,1,53,2,0,2,12041,1100
510000,0,61,1,0,0,178179,7000
260000,0,54,1,0,-1,3756,963
360000,0,64,1,1,-2,5640,0
300000,0,53,1,0,-2,7733,7733
160000,0,74,1,0,0,0,26442
240000,1,56,1,0,2,0,0
150000,0,58,2,0,0,69424,2600
90000,0,60,2,0,-1,27243,1274
500000,1,73,1,0,-2,8896,711
140000,1,60,1,0,2,115590,4600
170000,0,57,1,0,0,124387,5100
280000,0,56,1,1,-2,3464,3845
30000,0,30,2,1,0,25429,3128
120000,1,34,2,1,-1,-18,0
50000,0,55,2,0,0,17119,700
80000,0,41,2,0,0,44636,1662
180000,0,29,2,0,0,129190,5000
400000,0,26,2,0,-1,1650,12017
50000,1,28,2,1,0,18854,2000
60000,0,24,2,0,0,17847,639
200000,0,29,2,0,-2,6155,19773
50000,1,29,2,1,-1,9558,0
20000,1,28,1,0,0,17919,1000
130000,0,22,3,0,0,500,0
10000,0,22,2,0,5,11951,0
50000,0,26,2,0,0,19762,20201
10000,0,24,2,0,0,0,0
200000,0,27,2,0,0,7504,2599
10000,0,27,2,0,0,7886,1100
50000,0,25,2,0,0,44659,300
20000,1,23,2,0,2,19463,1861
10000,1,22,3,0,0,9233,500
100000,0,35,1,0,0,75704,2032
50000,0,23,2,0,0,19184,1000
50000,0,23,2,0,0,12421,1000
50000,0,23,2,0,0,16536,1000
160000,0,23,2,1,0,2174,4000
10000,0,23,2,1,0,7175,1000
20000,0,23,2,0,-1,19324,860
20000,1,22,2,0,2,20277,0
50000,0,22,2,0,0,9413,500
90000,0,24,2,0,0,26909,2000
20000,1,24,2,0,2,17023,2822
20000,1,24,2,1,2,18315,900
50000,0,23,2,0,0,9658,332
10000,0,23,2,0,0,9528,166
150000,0,24,2,0,-1,4944,0
60000,0,24,2,0,0,36959,3000
20000,0,25,3,0,0,2857,491
10000,0,23,2,1,-2,0,0
20000,0,24,2,0,0,19927,138
10000,0,24,2,1,0,7615,544
10000,0,23,2,0,0,6713,0
20000,0,24,2,0,0,19600,0
50000,0,23,2,1,-1,2800,3000
20000,0,22,2,0,0,7375,900
50000,0,24,2,0,0,13394,700
10000,0,23,2,0,0,9727,300
50000,0,24,2,0,0,22896,1000
30000,0,24,2,1,0,-202,235
250000,0,24,2,0,-2,18717,2000
50000,0,24,2,0,0,19090,780
50000,1,23,2,0,0,17861,637
10000,1,23,2,0,0,3729,0
20000,0,23,2,0,0,11548,0
20000,1,23,2,0,0,17372,1000
50000,0,23,2,0,0,50252,800
50000,0,24,2,0,2,1727,0
20000,0,24,2,0,0,0,0
110000,1,24,2,0,-2,150,0
20000,0,23,2,1,0,15022,0
50000,1,24,2,0,-1,780,390
50000,0,25,2,0,0,0,0
140000,0,25,2,0,-1,62967,15000
50000,0,25,1,1,0,8400,1000
10000,0,25,2,0,-2,0,0
70000,1,25,2,0,2,16036,5000
20000,1,25,2,0,0,19376,674
20000,1,25,2,0,2,1650,0
20000,1,25,2,0,2,19754,2488
20000,0,25,2,0,0,15685,2500
60000,0,26,2,0,0,30809,1353
50000,0,25,1,0,0,41037,350
50000,1,25,1,0,0,46844,2270
30000,1,25,1,0,0,14688,0
20000,0,24,2,0,0,19244,693
50000,1,25,2,0,0,18827,607
70000,0,24,2,0,2,53153,1925
70000,0,24,2,1,0,15154,5133
20000,0,25,2,0,0,17025,650
10000,1,23,2,0,0,9478,953
10000,0,24,2,0,0,8544,1000
80000,0,23,2,0,2,-68,0
60000,0,25,2,1,0,31088,1400
180000,0,26,1,0,-1,396,396
300000,0,27,2,0,-1,80780,1000
70000,0,26,1,0,0,64268,2500
50000,1,26,2,0,3,35421,1500
120000,0,26,1,0,0,7319,1000
50000,1,26,2,0,0,0,0
170000,0,27,1,0,-1,1337,2000
170000,0,27,2,0,-1,582,291
50000,0,27,2,0,2,39539,1700
180000,0,23,2,1,0,125868,4577
80000,0,26,1,0,0,37356,1715
50000,0,26,2,0,0,20056,1000
290000,0,27,2,0,0,188075,4582
160000,1,27,1,0,0,0,0
160000,0,27,2,1,-1,4056,4836
390000,0,27,2,1,0,86007,4000
10000,1,25,2,0,2,4060,0
80000,0,25,3,1,-1,219,0
160000,0,25,2,1,0,84598,5000
80000,0,26,2,1,0,53819,2200
360000,0,26,2,0,0,53827,350
200000,1,26,2,0,2,2500,0
60000,0,25,2,0,0,28301,300
110000,0,26,2,0,0,10868,327
90000,0,26,2,1,0,9140,347
50000,1,26,2,0,0,16658,650
180000,0,27,2,1,0,141189,5000
30000,1,25,2,0,3,23312,1500
50000,1,25,2,1,-1,7604,6586
50000,0,24,2,0,0,7655,500
120000,0,26,2,0,2,112036,9404
60000,0,25,2,1,0,39639,1900
70000,0,25,2,0,-1,0,8535
50000,0,25,2,0,0,38106,4000
240000,0,26,2,0,0,28372,120000
200000,1,25,2,0,2,155981,80
50000,0,25,2,1,0,48731,1700
290000,0,26,2,1,0,109672,3067
30000,0,26,2,0,-1,29022,800
290000,0,26,2,0,0,52332,416
50000,0,25,2,0,0,19208,725
50000,0,26,2,0,-1,581,581
310000,0,26,2,1,0,40510,5000
120000,0,26,1,0,0,3550,1391
140000,1,26,2,0,3,136131,5000
50000,0,26,2,0,0,19127,819
10000,1,26,1,0,0,0,0
110000,1,30,1,0,2,85576,3000
20000,0,29,1,0,0,17737,1000
50000,0,26,2,0,0,18204,1000
230000,0,26,2,0,-2,26446,65000
80000,0,27,2,0,-2,0,0
30000,0,26,2,0,0,28051,0
100000,0,28,2,0,0,3762,12714
280000,0,26,2,0,-1,1392,696
110000,0,26,2,1,0,72199,3138
110000,0,26,1,0,0,57001,1995
40000,0,27,2,0,3,41023,1200
180000,0,26,2,1,0,124279,6500
50000,0,26,2,0,0,35157,657
50000,0,27,2,0,0,2102,1000
50000,0,27,2,0,0,20191,566
90000,0,27,2,1,0,17236,1000
80000,0,26,2,1,0,20000,0
90000,1,26,2,0,-2,326,1178
50000,0,26,2,1,0,17907,1600
100000,0,26,2,1,-1,3187,3215
390000,0,41,2,0,0,835,4904
70000,0,26,1,0,0,23684,1033
100000,0,27,2,1,0,12429,442
210000,0,27,2,0,0,21610,1000
10000,0,27,2,0,0,9120,0
310000,0,26,2,0,-2,795,2064
30000,1,26,2,0,5,29215,1000
130000,0,27,2,1,-2,0,0
20000,0,27,2,0,-1,780,0
50000,0,28,2,0,0,8635,500
30000,1,24,2,0,2,24420,2001
140000,0,26,2,0,0,67261,2564
70000,0,27,2,1,0,47380,2000
20000,1,27,2,0,2,19687,1000
400000,0,27,2,1,0,24808,6546
20000,0,27,2,0,6,18073,0
10000,0,27,2,1,0,8138,1598
60000,0,27,2,1,0,14430,2000
180000,0,28,2,1,-2,29627,6932
